"Chromosome","GeneStart","GeneEnd"
5,1761411,1763156
5,41404785,41411936
5,41406820,41411936
5,41405638,41411936
5,16942940,16946482
5,39741304,39745286
5,14702498,14703293
5,21166534,21174133
5,45837685,45838249
5,41803735,41806568
5,32529267,32531344
5,32528976,32531448
5,32529806,32531448
5,34750618,34755166
5,12972111,12974225
5,3183393,3184145
5,11047641,11055698
5,2827911,2832185
5,2828467,2830750
5,35456346,35458853
5,3020816,3023058
5,38426521,38427151
5,38425599,38427151
5,38424471,38427151
5,2861120,2862711
5,7348564,7351058
5,45300732,45302507
5,21483094,21484111
5,30664285,30664946
5,31120833,31121508
5,9608942,9612854
5,46049157,46054897
5,6607279,6608949
5,12053220,12055509
5,40668055,40670387
5,38156657,38157355
5,27209305,27209878
5,13192202,13192694
5,42486177,42486586
5,2184607,2185209
5,155579,158073
5,157098,157872
5,17739509,17739853
5,36841650,36844051
5,44108991,44110865
5,8805502,8810037
5,8805611,8808923
5,36844569,36845409
5,32676455,32678828
5,23910382,23911866
5,13424172,13426417
5,24719182,24719574
5,39465423,39466342
5,28068374,28069440
5,46336922,46338803
5,46336727,46338803
5,12891222,12894688
5,27900879,27902458
5,46381043,46382344
5,8314445,8315191
5,11177363,11183446
5,28155944,28163267
5,15668560,15676201
5,15668194,15676201
5,31484854,31485368
5,45881951,45883764
5,46310418,46311116
5,24609369,24610936
5,23181447,23183912
5,3240450,3243553
5,9834936,9838985
5,23661926,23662367
5,2401676,2403377
5,9410062,9414742
5,9409667,9414742
5,37964995,37965677
5,25209982,25210407
5,40837073,40842276
5,40837181,40840892
5,6373321,6378798
5,6373669,6378213
5,6373321,6375299
5,46563267,46563781
5,45382525,45383345
5,3408414,3409417
5,3069958,3072575
5,3071434,3071829
5,3070968,3071829
5,40007915,40009593
5,31607198,31609711
5,32908220,32914672
5,32906877,32914672
5,32906537,32914724
5,29124216,29129503
5,4713439,4715421
5,37545307,37546595
5,37545138,37547265
5,9183183,9183692
5,25187150,25188581
5,69442,70185
5,373359,375552
5,6514349,6516066
5,39107295,39107513
5,26811219,26812845
5,26569162,26569470
5,4362139,4362925
5,27787856,27790290
5,30085563,30089516
5,794775,798640
5,794775,798097
5,9155131,9158516
5,44086097,44090239
5,34896567,34898024
5,36941819,36944574
5,7569641,7570614
5,7569641,7570440
5,39655672,39657842
5,39656435,39657842
5,17234045,17235098
5,34416650,34417942
5,28422710,28422736
5,38075592,38077255
5,31952297,31963439
5,40149328,40151241
5,5316941,5317186
5,10278135,10279920
5,30128715,30133553
5,30733947,30737280
5,30734061,30735767
5,2173597,2178096
5,2172262,2178115
5,6230698,6232581
5,23828913,23829824
5,31599277,31601199
5,4221929,4222692
5,25149288,25155208
5,46824625,46826406
5,47090779,47092075
5,34786099,34787894
5,41560823,41562889
5,43743529,43747318
5,44074462,44078276
5,46276349,46276731
5,29589169,29589642
5,3057648,3063508
5,19111326,19115702
5,4802751,4803794
5,34484577,34487793
5,34485635,34487793
5,34485052,34487441
5,34486240,34487793
5,24259514,24269361
5,3191460,3197839
5,36263354,36267203
5,11983792,11984361
5,493433,499227
5,10137576,10140390
5,23925004,23925654
5,18664192,18668610
5,28325117,28325545
5,12470972,12471347
5,31551002,31551935
5,2764699,2767929
5,26968589,26974024
5,26383649,26384430
5,8078873,8081484
5,684362,684708
5,42029053,42031544
5,36965141,36965615
5,13041226,13043030
5,31688804,31693522
5,1839796,1844500
5,1839796,1842998
5,397170,397634
5,37752877,37753367
5,10296050,10296974
5,46895604,46897918
5,46895604,46900553
5,46895604,46900373
5,4684454,4686478
5,40070008,40075857
5,40070295,40074985
5,40070295,40075002
5,2442052,2442527
5,9482807,9484093
5,14472006,14476135
5,44355338,44359989
5,12534764,12536542
5,24660648,24660983
5,36847829,36849730
5,7389648,7391071
5,7052951,7058987
5,31906322,31907231
5,46270414,46271203
5,38479917,38486263
5,42290664,42291235
5,38669185,38671374
5,545701,549624
5,543926,549624
5,26607909,26610455
5,15093671,15094708
5,36793703,36794270
5,2570042,2574423
5,4598625,4600085
5,13081257,13086198
5,5882255,5884628
5,5881678,5884628
5,14805134,14807537
5,43684651,43687754
5,18482564,18483022
5,46297082,46297519
5,37663787,37665012
5,22557733,22558293
5,44435531,44436045
5,45825327,45827808
5,38853121,38854548
5,5848646,5851189
5,39992659,39995181
5,3849073,3852059
5,6742811,6749644
5,2349276,2349824
5,2348239,2350218
5,3315760,3319934
5,43421133,43423867
5,31367832,31368049
5,31591005,31594790
5,8783790,8787394
5,12029391,12029627
5,34635561,34636430
5,34632703,34637874
5,5017368,5021184
5,5017368,5020128
5,7991265,7993213
5,33234961,33240867
5,33235916,33240216
5,8465553,8466491
5,11245378,11248021
5,11246198,11248021
5,37303760,37305816
5,40464110,40464889
5,37318931,37321914
5,2726903,2727365
5,31268881,31271766
5,161161,163914
5,43441851,43442547
5,28996012,29000315
5,2755959,2757351
5,2450262,2455254
5,5972704,5977222
5,11824445,11826988
5,11824239,11827826
5,2094464,2095938
5,45189148,45196349
5,45189148,45196062
5,40791421,40795956
5,11174365,11175885
5,18696637,18697117
5,31587223,31587685
5,7712726,7716890
5,40107486,40107977
5,40323411,40328283
5,30957590,30961746
5,8265300,8265887
5,32928511,32930389
5,662914,663765
5,662910,663493
5,43313008,43318464
5,43313008,43317738
5,5687090,5690882
5,5685226,5690882
5,26276867,26277358
5,35632908,35642567
5,43208630,43221382
5,45273375,45277003
5,5810682,5815391
5,6306071,6308107
5,25754659,25757965
5,4174230,4177659
5,4174511,4177515
5,31403883,31407854
5,13318335,13319354
5,35646742,35649251
5,42444593,42449189
5,42444402,42449189
5,8441839,8442279
5,33729816,33732854
5,44387794,44388246
5,9119160,9119936
5,26909490,26910676
5,13189045,13191794
5,36205236,36207399
5,36205236,36207147
5,28088476,28090849
5,28088476,28089063
5,4622513,4623847
5,27887594,27889178
5,30239852,30242242
5,39472528,39473000
5,41384051,41386229
5,44156241,44158361
5,45019439,45021824
5,5256448,5257209
5,28931834,28937955
5,28931834,28942951
5,7519655,7519939
5,9549539,9550134
5,13355002,13359771
5,41382331,41382771
5,44558590,44559978
5,44246892,44250943
5,43789230,43793415
5,43787294,43794576
5,43789823,43794576
5,28062540,28062788
5,25420915,25422895
5,46696784,46697471
5,16881540,16883184
5,2551873,2552709
5,16279279,16279954
5,42299039,42302485
5,3659056,3660836
5,27862419,27863212
5,12749688,12750378
5,4867644,4871554
5,37156155,37156815
5,42225802,42226516
5,40941883,40946142
5,40941396,40945292
5,40941883,40945292
5,45523386,45528231
5,442020,442436
5,10732978,10734274
5,42697885,42700021
5,28964420,28966489
5,28965114,28966489
5,31156934,31158060
5,377320,380843
5,416499,420517
5,28638421,28640131
5,42778020,42789772
5,5164192,5167734
5,30396695,30403638
5,41308745,41312090
5,47212977,47213481
5,29115441,29120872
5,38489822,38501127
5,6626082,6628746
5,1885876,1888506
5,35450261,35451651
5,475446,479488
5,33679563,33685898
5,40376582,40381424
5,2072957,2073666
5,43242197,43244217
5,5950361,5953409
5,32125187,32126721
5,33844686,33848175
5,36402893,36404664
5,32923215,32923702
5,35491953,35494316
5,45569096,45569722
5,38011690,38015299
5,30380893,30386153
5,30380893,30385525
5,6843959,6846015
5,12284979,12285132
5,39141282,39142032
5,8921418,8922137
5,38207336,38216585
5,39609795,39612403
5,28313166,28317477
5,44879466,44883288
5,35986172,35987252
5,35985843,35987545
5,19338638,19338712
5,27873137,27874000
5,45453218,45454007
5,38355193,38365943
5,38516781,38517125
5,45441837,45445893
5,32756849,32760145
5,40547788,40548462
5,44941167,44949443
5,11990388,11992862
5,41281810,41283911
5,46599967,46601332
5,10173751,10176953
5,32526682,32528475
5,8719097,8722825
5,34247998,34256781
5,15356330,15357276
5,9073893,9078792
5,27048764,27070367
5,27048764,27064534
5,28397653,28399064
5,3375988,3376742
5,32899782,32900234
5,34978178,34978774
5,2359978,2363784
5,29176415,29181940
5,14865614,14873539
5,47018718,47019802
5,3827987,3828707
5,27562778,27565648
5,22944145,22946150
5,45664162,45664467
5,28361974,28365375
5,37418209,37421286
5,29772256,29774559
5,34504361,34509020
5,34504329,34509020
5,43353439,43355409
5,2575103,2576154
5,34136486,34143219
5,4019720,4019941
5,29824136,29826809
5,265733,270128
5,266163,269223
5,39862613,39863131
5,3353077,3354145
5,23403567,23407628
5,23403379,23407646
5,23403567,23406053
5,12115688,12118777
5,7662048,7664910
5,46842390,46845461
5,37968707,37968993
5,35550420,35551438
5,15450018,15455151
5,15165879,15170782
5,25552700,25553239
5,8287056,8289860
5,27023605,27024050
5,30256709,30259671
5,46687906,46696647
5,38827485,38829674
5,45315383,45316641
5,37238689,37239749
5,46832176,46832929
5,36995641,36997396
5,43238196,43241621
5,29090986,29092710
5,27677400,27681746
5,2189109,2190348
5,13872086,13875373
5,2151698,2152219
5,19551274,19553582
5,28988592,28993637
5,45650369,45654804
5,45684975,45685799
5,32022314,32026565
5,15056044,15056763
5,13568228,13571135
5,736973,737387
5,12482008,12482847
5,46044234,46046241
5,27600632,27604155
5,35783640,35784289
5,17958971,17971523
5,17956766,17970211
5,17956766,17971523
5,10799518,10800013
5,44325220,44328868
5,46103525,46106322
5,47064174,47065956
5,31066019,31067743
5,38405249,38409223
5,38405612,38409223
5,42235815,42237387
5,6343574,6346778
5,34078062,34081348
5,31838903,31847803
5,43693988,43697154
5,28969910,28974383
5,31747765,31748013
5,7949403,7950149
5,25865624,25866186
5,42200025,42204461
5,42200025,42205442
5,43268807,43269947
5,3673251,3677973
5,29354088,29358477
5,35577232,35578499
5,35577186,35578947
5,24843379,24843781
5,11444963,11446286
5,11444191,11446624
5,43487276,43488545
5,47039264,47041777
5,39888437,39892851
5,47076934,47078166
5,2130669,2132657
5,794327,794443
5,11416929,11417432
5,42334496,42337814
5,42333988,42337980
5,12060409,12066586
5,12060817,12066288
5,13513433,13516868
5,42106247,42107845
5,12188558,12190423
5,32665531,32665974
5,4075704,4077960
5,44599047,44599804
5,26564904,26565741
5,44134454,44136564
5,10194691,10198414
5,38253100,38256141
5,4431484,4432381
5,35471534,35473360
5,37403627,37403827
5,4452776,4455805
5,4452340,4458086
5,4451184,4458086
5,4453472,4458086
5,34458373,34460408
5,41944780,41947829
5,8936544,8939797
5,23727062,23730583
5,45507086,45509166
5,7704261,7708895
5,7702989,7708895
5,5139244,5139642
5,1389421,1390103
5,3509535,3511173
5,32025252,32026068
5,12927458,12929323
5,34094242,34097563
5,1883288,1885290
5,37683859,37686367
5,44051249,44052291
5,44051383,44052290
5,371687,373069
5,284297,286217
5,284478,285824
5,284297,286031
5,284478,285482
5,35255462,35257738
5,6613503,6613685
5,9066928,9070150
5,39719815,39720530
5,32429597,32430070
5,32561870,32563308
5,43485130,43486244
5,35184341,35184779
5,46937955,46943272
5,16885247,16885669
5,37610066,37615143
5,38299933,38301617
5,39057126,39059443
5,39057126,39059571
5,39057406,39058246
5,39057126,39058839
5,42306068,42310355
5,13517950,13520600
5,38991904,38994301
5,38990748,38994340
5,39087761,39091231
5,12607635,12609822
5,32008530,32012026
5,43884740,43886092
5,34497454,34504058
5,41459733,41460260
5,24030458,24033825
5,45488264,45494315
5,45487691,45494407
5,17843226,17843983
5,18142870,18146009
5,18142870,18145648
5,40352195,40354073
5,3939867,3941211
5,10470086,10470659
5,36377197,36382731
5,38885515,38888336
5,38938966,38940527
5,33764471,33767322
5,33764896,33766502
5,3572375,3572777
5,43372894,43373379
5,35904327,35905113
5,37087524,37093896
5,10154865,10159916
5,409133,413424
5,409851,413424
5,411210,413424
5,37915328,37915884
5,47117275,47119503
5,4675163,4675619
5,16919945,16921168
5,451906,454698
5,44123443,44127114
5,41341254,41345717
5,41342742,41345717
5,43301626,43304815
5,43300772,43304815
5,43299487,43304857
5,16233896,16241906
5,16233896,16240998
5,25896605,25898940
5,4600911,4601606
5,45779540,45781056
5,15414591,15420972
5,24535761,24537531
5,31671942,31672250
5,44762460,44762928
5,31714578,31716979
5,37388617,37397279
5,4957041,4957658
5,11102991,11103387
5,42909209,42911420
5,4157687,4158875
5,30231260,30231737
5,4320036,4323624
5,5079453,5080397
5,8724205,8727945
5,8725094,8727801
5,14288457,14293997
5,25214591,25223531
5,28354018,28355858
5,41997507,41998157
5,42080314,42082732
5,44415750,44416246
5,5168996,5169316
5,35139612,35142602
5,10187666,10188944
5,10187918,10188944
5,43960304,43963062
5,25904589,25910631
5,37314227,37318158
5,5536912,5538160
5,17231154,17231995
5,29562192,29563624
5,35241518,35243872
5,42075716,42076019
5,38899751,38901316
5,38899751,38901777
5,14299672,14300364
5,37886744,37890980
5,2690589,2702112
5,7858016,7860573
5,7895503,7896376
5,6380329,6384322
5,13360266,13362110
5,13759125,13759880
5,43290737,43295346
5,5817798,5818229
5,5817264,5818316
5,45216742,45218378
5,5685226,5686043
5,2868587,2870216
5,4164613,4166798
5,6567065,6568072
5,6732423,6736021
5,42403428,42403991
5,9782233,9782646
5,12909027,12913407
5,34862232,34868295
5,34862100,34870322
5,34862100,34868858
5,25599429,25602694
5,25598734,25602694
5,47168000,47170890
5,6300333,6300923
5,27036219,27045155
5,27037997,27045155
5,42374845,42385209
5,7211811,7214067
5,31213839,31220897
5,43057097,43060938
5,8176306,8177109
5,40949759,40953881
5,40948909,40953881
5,8790377,8793105
5,1741306,1742270
5,7482124,7483406
5,45392151,45395126
5,2354404,2355422
5,32310776,32311648
5,2076491,2077988
5,33956001,33957256
5,12530027,12530877
5,12530027,12530422
5,25366865,25368048
5,23723289,23725909
5,29971526,29972035
5,46561838,46562266
5,34490133,34494225
5,3585120,3591012
5,37379789,37386482
5,40319562,40322273
5,10473664,10474920
5,33981407,33981874
5,228876,230140
5,6310332,6316957
5,6310332,6318219
5,9426140,9431176
5,32491748,32492196
5,36924306,36925562
5,44576681,44577357
5,33785177,33785927
5,10423458,10426665
5,37345858,37349567
5,37346422,37349567
5,39208301,39210887
5,40893103,40894352
5,36347257,36350261
5,39928293,39929963
5,33318026,33318301
5,42387529,42389811
5,8774666,8778759
5,33740539,33743936
5,36512565,36514224
5,32238053,32240295
5,41211709,41212116
5,47000433,47002525
5,45741049,45744473
5,43044036,43051300
5,4140670,4143957
5,4140670,4144127
5,4462161,4465126
5,43826501,43830177
5,43825817,43831356
5,40158722,40160302
5,11966863,11967297
5,8891141,8894809
5,36952981,36953399
5,46698147,46701328
5,46698519,46701328
5,41539471,41541539
5,343607,348407
5,344140,347607
5,40530240,40530806
5,14903569,14905740
5,14903569,14904788
5,24320824,24322206
5,39158951,39160639
5,46190925,46193836
5,30443949,30447620
5,6087543,6091425
5,10226520,10226987
5,25920478,25925003
5,43213355,43213839
5,46757207,46765849
5,23960918,23961421
5,44448103,44448752
5,8647468,8651900
5,10407526,10410008
5,35786825,35792122
5,40680102,40682139
5,40679926,40682274
5,40681173,40682274
5,12857903,12858973
5,37517150,37517635
5,46501565,46502542
5,46501333,46502542
5,24362305,24364028
5,30268460,30270362
5,30487960,30489659
5,34055046,34057513
5,39209497,39210188
5,36232728,36236800
5,44860657,44865589
5,37866503,37876452
5,42807896,42808331
5,5490957,5492090
5,33976338,33977042
5,4414097,4417315
5,427211,431790
5,33319887,33327576
5,27415786,27419255
5,46984895,46988586
5,7624400,7625204
5,7754249,7760078
5,7756304,7760078
5,5222001,5230208
5,5225822,5231244
5,5222001,5231244
5,5222001,5229653
5,36240767,36242705
5,6422017,6422485
5,32950527,32952582
5,33038363,33040376
5,37242763,37247988
5,37243156,37247988
5,11391290,11394940
5,11391822,11394794
5,11391510,11394346
5,11392158,11394794
5,11391510,11394794
5,11392069,11394794
5,11862875,11863705
5,5704639,5710436
5,5705082,5710152
5,5705643,5710436
5,25946705,25948259
5,42694973,42696001
5,33954551,33955633
5,38985554,38989567
5,45408159,45411010
5,46607708,46611056
5,36825652,36827370
5,46917790,46918008
5,37077718,37080177
5,37077718,37079238
5,12544090,12547489
5,13586055,13593489
5,38486632,38488068
5,6498722,6499348
5,33938464,33943243
5,36420363,36420539
5,43804426,43806814
5,38528907,38537523
5,16905127,16906836
5,47121886,47126586
5,5641995,5646172
5,9420823,9421424
5,28641527,28642291
5,44360965,44364366
5,9451032,9451556
5,39447130,39450508
5,2532707,2536105
5,2533065,2535759
5,34961239,34962634
5,8746829,8747455
5,42499593,42502795
5,44294122,44297469
5,19713541,19716150
5,14114837,14115259
5,46652087,46652719
5,24903409,24904629
5,23492510,23497856
5,43167636,43171990
5,11828091,11831588
5,34088314,34088636
5,4639382,4641022
5,3789627,3791449
5,22529075,22532085
5,4625150,4627132
5,4624672,4627132
5,26454830,26456137
5,30152044,30159638
5,30153292,30159638
5,42100470,42104158
5,42198994,42199755
5,30790483,30792288
5,32407383,32411030
5,32407003,32412592
5,30304498,30307394
5,45184072,45188374
5,45184145,45187110
5,46066383,46067498
5,29036252,29039106
5,41891236,41891298
5,44519598,44523597
5,42218967,42223259
5,24012547,24012993
5,40090959,40095370
5,46278147,46279056
5,27935738,27936200
5,37080369,37083096
5,1810715,1817236
5,3347503,3349231
5,3346879,3347937
5,3345953,3348641
5,7262735,7266296
5,2619855,2627342
5,9202307,9202837
5,35173958,35175190
5,137258,139329
5,13076268,13076918
5,30263797,30264712
5,5281345,5285854
5,5281345,5285059
5,20788560,20789050
5,43391914,43394558
5,43392195,43393945
5,32716330,32718738
5,16489687,16490506
5,16189118,16202209
5,16189470,16202209
5,9824744,9825773
5,23769240,23769671
5,33297543,33302400
5,33298960,33302400
5,39794999,39796038
5,47139229,47142195
5,29643634,29643801
5,33220954,33222980
5,4134643,4135395
5,5493278,5493931
5,35997996,36002497
5,16255292,16256684
5,41915234,41921193
5,44725200,44725819
5,40483257,40486958
5,40483382,40486223
5,44398253,44399782
5,28830073,28830494
5,25547587,25549744
5,2256150,2260956
5,33946498,33947660
5,9071040,9071554
5,678685,681247
5,11160898,11161524
5,32822957,32829469
5,3988180,3988932
5,32664006,32664439
5,4583407,4586650
5,29026990,29030734
5,29027058,29030057
5,25321864,25328613
5,25321864,25326242
5,25321864,25330169
