"Chromosome","GeneStart","GeneEnd","GeneMiddle"
4,216993094,216994571,216993832.5
4,216997208,217025286,217011247
4,217173403,217175323,217174363
4,217223543,217227375,217225459
4,217384893,217387895,217386394
4,217466044,217466448,217466246
4,217596882,217602301,217599591.5
4,217642251,217647064,217644657.5
4,217848549,217853726,217851137.5
4,217926984,217927622,217927303
4,217989597,217992840,217991218.5
4,218026198,218029459,218027828.5
4,218165050,218170556,218167803
4,218242069,218242916,218242492.5
4,218244068,218245503,218244785.5
4,218246582,218247244,218246913
4,218275944,218278964,218277454
4,218597601,218606314,218601957.5
4,218682308,218711017,218696662.5
4,218927312,218935816,218931564
4,219043489,219046506,219044997.5
4,219108155,219111566,219109860.5
4,219147702,219148355,219148028.5
4,219169840,219171662,219170751
4,219175676,219177659,219176667.5
4,219293985,219295782,219294883.5
4,219426114,219455641,219440877.5
4,219457297,219457851,219457574
4,219529887,219530468,219530177.5
4,219537571,219543101,219540336
4,219567438,219571817,219569627.5
4,219759400,219768286,219763843
4,219763612,219763902,219763757
4,219779015,219783736,219781375.5
4,219815258,219819249,219817253.5
4,219815416,219817556,219816486
4,219850430,219851212,219850821
4,219868256,219874798,219871527
4,219875898,219877859,219876878.5
4,219978827,219980287,219979557
4,220048343,220048618,220048480.5
4,220054758,220055168,220054963
4,220142171,220145214,220143692.5
4,220159352,220162496,220160924
4,220221568,220225118,220223343
4,220399979,220403029,220401504
4,220434793,220436147,220435470
4,220507092,220514485,220510788.5
4,220649763,220657044,220653403.5
4,220710723,220721089,220715906
4,220721361,220724784,220723072.5
4,220781465,220784041,220782753
4,220881158,220881529,220881343.5
4,220883942,220888788,220886365
4,220915094,220916157,220915625.5
4,221041520,221044514,221043017
4,221119692,221127884,221123788
4,221199929,221200234,221200081.5
4,221202368,221203172,221202770
4,221226914,221233557,221230235.5
4,221254979,221258496,221256737.5
4,221272909,221273702,221273305.5
4,221435752,221436708,221436230
4,221521479,221522411,221521945
4,221535130,221536850,221535990
4,221569876,221575748,221572812
4,221624598,221626691,221625644.5
4,221692299,221694919,221693609
4,221695299,221697785,221696542
4,221698728,221700712,221699720
4,221714400,221715023,221714711.5
4,221789042,221791001,221790021.5
4,221795582,221803301,221799441.5
4,221854813,221859827,221857320
4,221858223,221859522,221858872.5
4,222156350,222156589,222156469.5
4,222157778,222159831,222158804.5
4,222282981,222283217,222283099
4,222301172,222301399,222301285.5
4,222398140,222402810,222400475
4,222420190,222423010,222421600
4,222515085,222516716,222515900.5
4,222596383,222598320,222597351.5
4,222769315,222775364,222772339.5
4,222813200,222818050,222815625
4,222816731,222817114,222816922.5
4,222855802,222860104,222857953
4,222933495,222934097,222933796
4,222934735,222935037,222934886
4,223076156,223077240,223076698
4,223077304,223077732,223077518
4,223138841,223140954,223139897.5
4,223175880,223177681,223176780.5
4,223214727,223215311,223215019
4,223221141,223259635,223240388
4,223260559,223265319,223262939
4,223397982,223402560,223400271
4,223458158,223465488,223461823
4,223464110,223469622,223466866
4,224013710,224015400,224014555
4,224214923,224218266,224216594.5
4,224387844,224392517,224390180.5
4,224445783,224446688,224446235.5
4,224617944,224623517,224620730.5
4,224636460,224637881,224637170.5
4,224703893,224704159,224704026
4,224776958,224777446,224777202
4,224959077,224963855,224961466
4,224965849,224976890,224971369.5
4,225014055,225015102,225014578.5
4,225033119,225043167,225038143
4,225044136,225048079,225046107.5
4,225236378,225240109,225238243.5
4,225280366,225283266,225281816
4,225492174,225493394,225492784
4,225501487,225506337,225503912
4,225506418,225506696,225506557
4,225507270,225510043,225508656.5
4,225553625,225560749,225557187
4,225639651,225643971,225641811
4,225666515,225667139,225666827
4,225775105,225776367,225775736
4,225780574,225802500,225791537
4,225807454,225809857,225808655.5
4,225826110,225826467,225826288.5
4,225859702,225863824,225861763
4,225923738,225924235,225923986.5
4,225954129,225955118,225954623.5
4,225956684,225958692,225957688
4,226028776,226029158,226028967
4,226076070,226076399,226076234.5
4,226076973,226081212,226079092.5
4,226186739,226188808,226187773.5
4,226212376,226213743,226213059.5
4,226289160,226291846,226290503
4,226406273,226443812,226425042.5
4,226529887,226556787,226543337
4,226557358,226564439,226560898.5
4,226606440,226607177,226606808.5
4,226707964,226723868,226715916
4,226725877,226737302,226731589.5
4,226922985,226925586,226924285.5
4,227060874,227061344,227061109
4,227143554,227145760,227144657
4,227155285,227155860,227155572.5
4,227162110,227162649,227162379.5
4,227164528,227166524,227165526
4,227169284,227169975,227169629.5
4,227215593,227221403,227218498
4,227370400,227372715,227371557.5
4,227573078,227574773,227573925.5
4,227609575,227613840,227611707.5
4,227722115,227724991,227723553
4,227725242,227725664,227725453
4,227760000,227761889,227760944.5
4,227773166,227775335,227774250.5
4,227843112,227844176,227843644
4,227874551,227882301,227878426
4,227884557,227886368,227885462.5
4,227886516,227890160,227888338
4,227892224,227901106,227896665
4,227905225,227910712,227907968.5
4,227924620,227927140,227925880
4,228021462,228023136,228022299
4,228091894,228098021,228094957.5
4,228102997,228106113,228104555
4,228152068,228157163,228154615.5
4,228157527,228174602,228166064.5
4,228185968,228186993,228186480.5
4,228209070,228213524,228211297
4,228354576,228359634,228357105
4,228385100,228385795,228385447.5
4,228415756,228416124,228415940
4,228458864,228459256,228459060
4,228648079,228655021,228651550
4,228720679,228725505,228723092
4,228727481,228732729,228730105
4,228827457,228827711,228827584
4,228897459,228899239,228898349
4,228934196,228938135,228936165.5
4,228938984,228942113,228940548.5
4,229015515,229018049,229016782
4,229076548,229076955,229076751.5
4,229079626,229082634,229081130
4,229157192,229175485,229166338.5
4,229245984,229248703,229247343.5
4,229419426,229432479,229425952.5
4,229537882,229538816,229538349
4,229549350,229551242,229550296
4,229610801,229630196,229620498.5
4,229761657,229769204,229765430.5
4,229844077,229846482,229845279.5
4,230092298,230093775,230093036.5
4,230102788,230104361,230103574.5
4,230208816,230209040,230208928
4,230210162,230224605,230217383.5
4,230290291,230291668,230290979.5
4,230318349,230347112,230332730.5
4,230368690,230399472,230384081
4,230529025,230532489,230530757
4,230534061,230536067,230535064
4,230556129,230558802,230557465.5
4,230603298,230603687,230603492.5
4,230811201,230814647,230812924
4,230890987,230891829,230891408
4,230893079,230897349,230895214
4,231104383,231108001,231106192
4,231109613,231110263,231109938
4,231116898,231131228,231124063
4,231199105,231200882,231199993.5
4,231227845,231231457,231229651
4,231280271,231284052,231282161.5
4,231389228,231399045,231394136.5
4,231451099,231471600,231461349.5
4,231583210,231588812,231586011
4,231634964,231635785,231635374.5
4,231636798,231640889,231638843.5
4,231787506,231793259,231790382.5
4,231813194,231814758,231813976
4,231959690,231961606,231960648
4,232120270,232123281,232121775.5
4,232145172,232148733,232146952.5
4,232157129,232157599,232157364
4,232243207,232244868,232244037.5
4,232288524,232299461,232293992.5
4,232374183,232384345,232379264
4,232380550,232384902,232382726
4,232515382,232517832,232516607
4,232590037,232593201,232591619
4,232594555,232607599,232601077
4,232626446,232629451,232627948.5
4,232818372,232826138,232822255
4,232946431,232950608,232948519.5
4,232994010,233004655,232999332.5
4,233212590,233231370,233221980
4,233233156,233234214,233233685
4,233236254,233240620,233238437
4,233254270,233259791,233257030.5
4,233260677,233261735,233261206
4,233263521,233282301,233272911
4,233353333,233354852,233354092.5
4,233423953,233426253,233425103
4,233503178,233505226,233504202
4,233521841,233522294,233522067.5
4,233580203,233580761,233580482
4,233596544,233597039,233596791.5
4,233613444,233615878,233614661
4,233665292,233673999,233669645.5
4,233682955,233683476,233683215.5
4,233691076,233691837,233691456.5
4,233886259,233901011,233893635
4,234016131,234016529,234016330
4,234115382,234119484,234117433
4,234263830,234266884,234265357
4,234294117,234297701,234295909
4,234324426,234325715,234325070.5
4,234362510,234371280,234366895
4,234410233,234411579,234410906
4,234412787,234416225,234414506
4,234416140,234417036,234416588
4,234458972,234460794,234459883
4,234549758,234565907,234557832.5
4,234651241,234658218,234654729.5
4,234657657,234658091,234657874
4,234659621,234661949,234660785
4,234714744,234715961,234715352.5
4,234828707,234830984,234829845.5
4,234831040,234832149,234831594.5
4,234835145,234835627,234835386
4,234879576,234880324,234879950
4,234976988,234978328,234977658
4,234980056,234984726,234982391
4,234987219,234988676,234987947.5
4,234993141,234994481,234993811
4,234999071,235004128,235001599.5
4,235052142,235054133,235053137.5
4,235216775,235224967,235220871
4,235344632,235344940,235344786
4,235344849,235353734,235349291.5
4,235406052,235406663,235406357.5
4,235453591,235456299,235454945
4,235513707,235517517,235515612
4,235612001,235619822,235615911.5
4,235623448,235627797,235625622.5
4,235646733,235648577,235647655
4,235677958,235682758,235680358
4,235753328,235758605,235755966.5
4,236231805,236240718,236236261.5
4,236242638,236246043,236244340.5
4,236304925,236308655,236306790
4,236348834,236353395,236351114.5
4,236450920,236451948,236451434
4,236483071,236486225,236484648
4,236543689,236547311,236545500
4,236605856,236613836,236609846
4,236648771,236658275,236653523
4,236799834,236810650,236805242
4,236994314,237001688,236998001
4,237072149,237072733,237072441
4,237235993,237236379,237236186
4,237263388,237265308,237264348
4,237341364,237341618,237341491
4,237351740,237353708,237352724
4,237398698,237402456,237400577
4,237411629,237416728,237414178.5
4,237494174,237494620,237494397
4,237526251,237526646,237526448.5
4,237540523,237543846,237542184.5
4,237597414,237598369,237597891.5
4,237645224,237649158,237647191
4,237680475,237684368,237682421.5
4,237684727,237685056,237684891.5
4,237694895,237701125,237698010
4,237746399,237747361,237746880
4,237848253,237857097,237852675
4,237918560,237920443,237919501.5
4,237936403,237936948,237936675.5
4,237993696,237994136,237993916
4,238031921,238032586,238032253.5
4,238071060,238075831,238073445.5
4,238175885,238178735,238177310
4,238294011,238299030,238296520.5
4,238309384,238311608,238310496
4,238461150,238466180,238463665
4,238475918,238476424,238476171
4,238596149,238600395,238598272
4,238601471,238604828,238603149.5
4,238700034,238705980,238703007
4,238769522,238780051,238774786.5
4,238783518,238785492,238784505
4,238880921,238887258,238884089.5
4,238950323,238958360,238954341.5
4,239046746,239047160,239046953
4,239216326,239220764,239218545
4,239271699,239273210,239272454.5
4,239343175,239344632,239343903.5
4,239387339,239397469,239392404
4,239432980,239433624,239433302
4,239436035,239447332,239441683.5
4,239573775,239576690,239575232.5
4,239601319,239604611,239602965
4,239622980,239625156,239624068
4,239625327,239645584,239635455.5
4,239692165,239693241,239692703
4,239726158,239730572,239728365
4,239731214,239732282,239731748
4,239795231,239795647,239795439
4,239922019,239922429,239922224
4,239948016,239948414,239948215
4,239950776,239951747,239951261.5
4,239967374,239967760,239967567
4,239983435,239983821,239983628
4,239991192,239991611,239991401.5
4,240038731,240039659,240039195
4,240053461,240053883,240053672
4,240067278,240067664,240067471
4,240099243,240099665,240099454
4,240136204,240136590,240136397
4,240138295,240138681,240138488
4,240145198,240145422,240145310
4,240301146,240305610,240303378
4,240322274,240323496,240322885
4,240493448,240501952,240497700
4,240503579,240504010,240503794.5
4,240519919,240522114,240521016.5
4,240524502,240531192,240527847
4,240541913,240544840,240543376.5
4,240560121,240568300,240564210.5
4,240602770,240603749,240603259.5
4,240703580,240706696,240705138
4,240716749,240726677,240721713
4,240738360,240739767,240739063.5
4,240768503,240777399,240772951
4,240774243,240777720,240775981.5
4,240819624,240820629,240820126.5
4,241264027,241270776,241267401.5
4,241273241,241279102,241276171.5
4,241443841,241445166,241444503.5
4,241466682,241472271,241469476.5
4,241539354,241545567,241542460.5
4,241652395,241659939,241656167
4,241706912,241717006,241711959
4,241731240,241735399,241733319.5
4,241736473,241739338,241737905.5
4,241771215,241771685,241771450
4,241885297,241885902,241885599.5
4,242074351,242077317,242075834
4,242079607,242080007,242079807
4,242139359,242144090,242141724.5
4,242144407,242144919,242144663
4,242145075,242149227,242147151
4,242209494,242209964,242209729
4,242243802,242261072,242252437
4,242381091,242382912,242382001.5
4,242449146,242451382,242450264
4,242455903,242459678,242457790.5
4,242487977,242490772,242489374.5
4,242492256,242498875,242495565.5
4,242506137,242509792,242507964.5
4,242534573,242536637,242535605
4,242546773,242551533,242549153
4,242605574,242607103,242606338.5
4,242631289,242636693,242633991
4,242674632,242678697,242676664.5
4,242684388,242688401,242686394.5
4,242712729,242715043,242713886
4,242716513,242729088,242722800.5
4,242746323,242751189,242748756
4,242893765,242894226,242893995.5
4,242915395,242918193,242916794
4,242959552,242967611,242963581.5
4,243018378,243018644,243018511
4,243052570,243054438,243053504
4,243113524,243114103,243113813.5
4,243156031,243160467,243158249
4,243191541,243203077,243197309
4,243206321,243206737,243206529
4,243243945,243244979,243244462
4,243252104,243252520,243252312
4,243271886,243274342,243273114
4,243284171,243284706,243284438.5
4,243286524,243288369,243287446.5
4,243401533,243411905,243406719
4,243425946,243430972,243428459
4,243532136,243539427,243535781.5
4,243582827,243589785,243586306
4,243590968,243605381,243598174.5
4,243611419,243613972,243612695.5
4,243718360,243723927,243721143.5
4,243741386,243742370,243741878
4,243748236,243749262,243748749
4,243752731,243753101,243752916
4,243783859,243791787,243787823
4,243802969,243805775,243804372
4,243920751,243924267,243922509
